2016-09-27 12:35:20,857 [Worker-14] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /persistent-service/src/main/java
2016-09-27 12:35:20,857 [Worker-14] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /persistent-service/src/test/java
2016-09-27 12:35:20,903 [Worker-14] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Imported and configured 1 project(s) in 0 sec
2016-09-27 12:35:21,184 [Worker-13] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: portal:persistent-service:0.0.1-SNAPSHOT @ D:\NEW_APP\workspace\portal-parent\persistent-service\pom.xml.
2016-09-27 12:35:21,356 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-09-27 12:35:21,356 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\NEW_APP\workspace\portal-parent\persistent-service\src\main\resources
2016-09-27 12:35:21,356 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-09-27 12:35:21,356 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\NEW_APP\workspace\portal-parent\persistent-service\src\test\resources
2016-09-27 12:35:21,543 [Worker-13] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using NULL lifecycle mapping for MavenProject: portal:portal-parent:0.0.1-SNAPSHOT @ D:\NEW_APP\workspace\portal-parent\pom.xml.
2016-09-27 12:35:21,621 [Worker-13] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: portal:business-service:0.0.1-SNAPSHOT @ D:\NEW_APP\workspace\portal-parent\business-service\pom.xml.
2016-09-27 12:35:21,699 [Worker-13] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: portal-app:portal-app:0.0.1-SNAPSHOT @ D:\NEW_APP\workspace\portal-parent\portal-app\pom.xml.
2016-09-27 12:35:21,761 [Worker-13] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: portal:common-service:0.0.1-SNAPSHOT @ D:\NEW_APP\workspace\portal-parent\common-service\pom.xml.
2016-09-27 12:35:21,824 [Worker-13] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: portal:persistent-service:0.0.1-SNAPSHOT @ D:\NEW_APP\workspace\portal-parent\persistent-service\pom.xml.
2016-09-27 12:35:23,087 [Worker-14] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: portal:persistent-service:0.0.1-SNAPSHOT @ D:\NEW_APP\workspace\portal-parent\persistent-service\pom.xml.
2016-09-27 12:35:23,119 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-09-27 12:35:23,119 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\NEW_APP\workspace\portal-parent\business-service\src\main\resources
2016-09-27 12:35:23,119 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-09-27 12:35:23,119 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\NEW_APP\workspace\portal-parent\business-service\src\test\resources
2016-09-27 12:35:23,134 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-09-27 12:35:23,134 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\NEW_APP\workspace\portal-parent\common-service\src\main\resources
2016-09-27 12:35:23,150 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-09-27 12:35:23,150 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\NEW_APP\workspace\portal-parent\common-service\src\test\resources
2016-09-27 12:35:23,165 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-09-27 12:35:23,165 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\NEW_APP\workspace\portal-parent\persistent-service\src\main\resources
2016-09-27 12:35:23,165 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-09-27 12:35:23,165 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\NEW_APP\workspace\portal-parent\persistent-service\src\test\resources
2016-09-27 12:35:23,197 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-09-27 12:35:23,197 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\NEW_APP\workspace\portal-parent\portal-app\src\main\resources
2016-09-27 12:35:23,197 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-09-27 12:35:23,197 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\NEW_APP\workspace\portal-parent\portal-app\src\test\resources
2016-09-27 12:35:24,226 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-09-27 12:35:24,226 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\NEW_APP\workspace\portal-parent\persistent-service\src\main\resources
2016-09-27 12:35:24,226 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-09-27 12:35:24,226 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\NEW_APP\workspace\portal-parent\persistent-service\src\test\resources
2016-09-27 12:37:06,001 [Worker-20] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: portal-app:portal-app:0.0.1-SNAPSHOT @ D:\NEW_APP\workspace\portal-parent\portal-app\pom.xml.
2016-09-27 12:37:09,199 [Worker-20] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-09-27 12:37:09,199 [Worker-20] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\NEW_APP\workspace\portal-parent\portal-app\src\main\resources
2016-09-27 12:37:09,199 [Worker-20] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-09-27 12:37:09,199 [Worker-20] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\NEW_APP\workspace\portal-parent\portal-app\src\test\resources
2016-09-27 12:37:09,199 [Worker-20] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of portal-app
2016-09-27 12:37:09,199 [Worker-20] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for portal-app
2016-09-27 12:37:09,246 [Worker-20] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-09-27 12:37:29,355 [Worker-17] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2016-09-27 12:37:29,542 [Worker-17] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using NULL lifecycle mapping for MavenProject: portal:portal-parent:0.0.1-SNAPSHOT @ D:\NEW_APP\workspace\portal-parent\pom.xml.
2016-09-27 12:37:29,620 [Worker-17] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: portal-app:portal-app:0.0.1-SNAPSHOT @ D:\NEW_APP\workspace\portal-parent\portal-app\pom.xml.
2016-09-27 12:37:29,682 [Worker-17] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: portal:business-service:0.0.1-SNAPSHOT @ D:\NEW_APP\workspace\portal-parent\business-service\pom.xml.
2016-09-27 12:37:29,745 [Worker-17] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: portal:common-service:0.0.1-SNAPSHOT @ D:\NEW_APP\workspace\portal-parent\common-service\pom.xml.
2016-09-27 12:37:29,807 [Worker-17] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: portal:persistent-service:0.0.1-SNAPSHOT @ D:\NEW_APP\workspace\portal-parent\persistent-service\pom.xml.
2016-09-27 12:37:29,963 [Worker-17] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /portal-app/src/main/java
2016-09-27 12:37:29,963 [Worker-17] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /portal-app/src/test/java
2016-09-27 12:37:32,849 [Worker-17] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: portal-app:portal-app:0.0.1-SNAPSHOT @ D:\NEW_APP\workspace\portal-parent\portal-app\pom.xml.
2016-09-27 12:37:33,021 [Worker-17] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Cleaning filtered folder for portal-app
